lines	9.837209302325581
strings	9.765625
/	9.692913385826772
right	9.619047619047619
\	9.617021276595745
|	9.557142857142857
character	9.544
a_i	9.496402877697841
}	9.434782608695652
th	9.372262773722628
with	9.308823529411764
must	9.244444444444444
binary	9.06711409395973
grid	9.013513513513512
C	8.959183673469388
such	8.904109589041095
sum	8.848275862068965
by	8.791666666666666
P	8.734265734265735
coordinate	8.67605633802817
$	8.324675324675326
search	8.274509803921568
cake	8.223684210526315
nodes	8.172185430463577
values	8.120000000000001
print	7.703703703703703
tuple	7.658385093167702
element	7.6125
between	7.566037735849057
two	7.518987341772152
15	7.471337579617835
11	7.423076923076923
format	7.374193548387097
//	7.047058823529412
elevations	7.005917159763314
≤ M	6.964285714285714
append	6.922155688622754
q	6.879518072289157
er of 	6.836363636363636
h	6.7926829268292686
rows	6.748466257668712
edge	6.284090909090909
utils	6.2457142857142856
fifth	6.206896551724138
an	6.167630057803469
12	6.127906976744186
e	6.087719298245614
lengths	5.81151832460733
str	5.778947368421052
op	5.746031746031746
sequence	5.712765957446808
vertices	5.679144385026738
all	5.645161290322581
m	5.610810810810811
minimum	5.576086956521739
type	5.540983606557377
containing	5.5054945054945055
length	5.469613259668508
22	5.433333333333334
w	5.396648044692737
third	5.359550561797753
y2	5.322033898305085
generated	5.177339901477833
sage	5.148514851485149
re	5.119402985074627
For	5.09
pyomo	5.060301507537688
Number	5.03030303030303
X	5.0
).	4.969387755102041
Each	4.938461538461539
float	4.907216494845361
13	4.875647668393782
num	4.84375
subsets	4.675675675675675
when	4.65158371040724
weight	4.627272727272727
R	4.602739726027397
blocks	4.577981651376147
≤ H	4.552995391705069
s_i	4.527777777777778
per	4.502325581395349
bulbs	4.4766355140186915
n ≤	4.450704225352113
space	4.4245283018867925
maximum	4.398104265402844
opt	4.371428571428571
same	4.344497607655502
possible	4.3173076923076925
It	4.290836653386454
array	4.2898550724637685
1.	4.272
positions	4.262135922330097
Q	4.253012048192771
y1	4.234146341463415
degrees	4.233870967741935
people	4.2145748987854255
x1	4.205882352941177
water	4.195121951219512
constraints	4.1755102040816325
graph	4.155737704918033
target	4.135802469135802
landlab	4.115702479338843
fourth	4.095435684647303
10000	4.075
key	4.054393305439331
startswith	4.033613445378151
expression	4.012658227848101
find	3.991525423728813
it	3.970212765957447
than	3.948717948717949
equal	3.927038626609442
pairs	3.905172413793103
20	3.883116883116883
positive	3.860869565217391
row	3.8384279475982535
matrix	3.8157894736842106
%	3.79295154185022
c	3.769911504424779
x5	3.746666666666667
axes	3.7328519855595665
y5	3.7232142857142856
parallel	3.717391304347826
Ngon	3.701818181818182
x2	3.6995515695067267
# Initialize the points list	3.686131386861314
s_values	3.6703296703296706
mber o	3.6544117647058822
class	3.6383763837638377
!=	3.622222222222222
200	3.6059479553903344
text	3.58955223880597
operation	3.573033707865169
on	3.556390977443609
>=	3.5396226415094336
moves	3.5227272727272725
coordinates	3.505703422053232
elements	3.4885496183206106
which	3.471264367816092
25	3.453846153846154
19	3.436293436293436
18	3.4186046511627906
17	3.400778210116732
16	3.3828125
14	3.3647058823529408
numpy	3.346456692913386
f	3.3280632411067197
y6	3.3095238095238093
condition	3.30625
cities	3.2946708463949843
a_c	3.2830188679245285
valid	3.271293375394322
D_i	3.259493670886076
9.	3.2476190476190476
digits	3.2356687898089174
snuke_list	3.2236421725239617
Y	3.2115384615384617
r'	3.1993569131832795
match	3.1870967741935483
N ≤	3.174757281553398
heights	3.1623376623376624
≤ 0	3.1498371335504887
4208	3.1372549019607843
permutations	3.124590163934426
answer	3.111842105263158
sequences	3.099009900990099
find_even_sum_ways	3.0860927152317883
200000	3.0730897009966776
lower	3.06
can	3.0468227424749164
cost	3.033557046979866
≤ 1	3.0202020202020203
termination	3.0067567567567566
includes	2.9932203389830505
greater	2.979591836734694
edges	2.9658703071672354
False	2.9520547945205475
shape	2.9381443298969074
structured_grid	2.9241379310344824
squares	2.9100346020761245
result	2.895833333333333
solver	2.881533101045296
List	2.8671328671328675
there	2.852631578947369
consists	2.838028169014085
pair	2.8233215547703177
datasets	2.8085106382978724
one	2.7935943060498225
Move	2.7785714285714285
b4	2.763440860215054
b2	2.7482014388489207
6.28318530717986e-05	2.734806629834254
Find	2.7257617728531858
delete	2.716666666666667
b_N	2.7075208913649025
max_value	2.6983240223463687
N_MIN_STAMINES	2.689075630252101
filled_cells	2.6797752808988764
been	2.6704225352112676
have	2.6610169491525424
turns	2.651558073654391
Bob	2.6420454545454546
results	2.6324786324786325
rule	2.6228571428571428
0.	2.6131805157593124
geomutil	2.603448275862069
Constraints	2.5936599423631126
strokes	2.5838150289017343
50	2.5739130434782607
a_4	2.563953488372093
a_2	2.553935860058309
a_1	2.543859649122807
rectangles	2.533724340175953
500	2.523529411764706
8.	2.5132743362831858
characters	2.502958579881657
possible_moves	2.492581602373887
# Create a list of all possible moves	2.482142857142857
dataset	2.4716417910447763
non	2.461077844311377
steps_and_turns	2.4504504504504503
21	2.4397590361445785
cursor	2.4290030211480365
l	2.418181818181818
input_data	2.407294832826748
max	2.3963414634146343
columns	2.385321100917431
b1	2.374233128834356
a4	2.3630769230769233
a3	2.3518518518518516
a2	2.3405572755417956
a1	2.329192546583851
True	2.317757009345794
DiscreteFactor	2.2383177570093458
django	2.2318501170960188
notes	2.2253521126760565
additional	2.2188235294117646
Any	2.2122641509433962
searched	2.2056737588652484
wipe	2.199052132701422
Replace	2.192399049881235
parameter	2.1857142857142855
 2.	2.178997613365155
 is 	2.172248803827751
ee	2.1654676258992804
es of 	2.1586538461538463
ie	2.1518072289156627
discrete	2.1449275362318843
factors	2.138014527845036
pgmpy	2.1310679611650487
2,	2.124087591240876
1,	2.1170731707317074
find_missing_letter	2.1100244498777507
vertical	2.1029411764705883
exists	2.095823095823096
guaranteed	2.0886699507389164
i ≤	2.0814814814814815
100.0	2.0742574257425743
a_	2.066997518610422
# (a, b) of the form (a, b) of the form	2.0597014925373136
ople (	2.052369077306733
 p	2.045
0x12345678	2.037593984962406
1000000000	2.030150753768844
age	2.022670025188917
parking	2.015151515151515
apples	2.007594936708861
eat	2.0
going	1.9923664122137406
you	1.9846938775510203
wheel	1.976982097186701
u	1.9692307692307693
compute_unbalancedness	1.961439588688946
planet	1.9536082474226806
test	1.945736434108527
a_3	1.937823834196891
isprime	1.92987012987013
pieces	1.921875
colors	1.9138381201044385
dictionary	1.905759162303665
≤ m	1.8976377952755907
Format	1.8894736842105262
MCXI	1.8812664907651717
grade	1.873015873015873
Delete	1.8647214854111405
initial_state	1.856382978723404
setting	1.8479999999999999
sort_five_numbers	1.8395721925133688
default	1.8310991957104559
provided	1.8225806451612905
id	1.8140161725067387
backward char	1.8054054054054056
 the	1.796747967479675
 re	1.7880434782608696
output	1.7792915531335152
Examples	1.7704918032786887
x6	1.7616438356164386
y3	1.7527472527472527
triangle	1.7438016528925622
buildings	1.6169354838709675
Change	1.6121212121212123
String to concatenate must not be empty.	1.6072874493927127
town	1.6024340770791077
days	1.5975609756097562
Report	1.5926680244399187
he	1.5877551020408163
 num	1.5828220858895707
get	1.5778688524590163
ter tha	1.572895277207392
nltk	1.567901234567901
0,	1.5628865979381446
9,	1.5578512396694215
8,	1.5527950310559007
7,	1.5477178423236513
6,	1.5426195426195428
5,	1.5375
4,	1.5323590814196244
3,	1.5271966527196654
piles	1.5220125786163523
evaluate_formula	1.5168067226890756
solution	1.5115789473684211
otherwise	1.5063291139240507
360	1.5010570824524314
M +	1.4957627118644066
\D	1.4904458598726116
 10	1.4851063829787234
S_i	1.4797441364605546
simple_calculator	1.4743589743589745
program	1.468950749464668
leaf	1.463519313304721
gcd	1.4580645161290322
negative	1.4525862068965516
B_i	1.447084233261339
C_1	1.4415584415584415
polygons	1.4360086767895877
start	1.4304347826086956
 t	1.4248366013071894
end	1.4192139737991267
faces	1.4135667396061269
red	1.4078947368421053
acceleration	1.402197802197802
rotation	1.39647577092511
open	1.390728476821192
packet	1.3849557522123894
map	1.379157427937916
E	1.3733333333333335
square	1.3674832962138086
close	1.3616071428571428
should	1.3557046979865772
then	1.3497757847533634
func	1.3438202247191011
function	1.3378378378378377
students	1.3318284424379234
axis	1.32579185520362
along	1.3197278911564627
parallelepiped	1.3136363636363635
last	1.30751708428246
network	1.3013698630136985
padded	1.2951945080091534
Sunday	1.2889908256880735
used	1.282758620689655
c2	1.2764976958525347
36	1.2702078521939955
24	1.2638888888888888
23	1.25754060324826
esenting the	1.2511627906976743
x3	1.2447552447552446
c_q	1.0495049504950495
models	1.0462809917355371
frac	1.0430463576158941
N_max	1.0398009950248757
Tuesday	1.0365448504983388
Monday	1.0332778702163061
gri	1.03
rs as 	1.026711185308848
ol	1.0234113712374582
sam	1.020100502512563
r wit	1.016778523489933
rate a c	1.0134453781512605
created	1.0101010101010102
exist	1.0067453625632379
does	1.0033783783783783
0 key x	1.0
≦≤: Th	0.9966101694915253
order	0.9932088285229201
sklearn	0.989795918367347
max_reversi_flips	0.9863713798977853
items	0.9829351535836177
item	0.9794871794871796
amidakuji	0.9760273972602738
Array	0.9725557461406518
Hitachi	0.9690721649484537
continue	0.9655765920826163
placed	0.9620689655172412
fences	0.9585492227979273
≤ i	0.9550173010380623
gifts	0.951473136915078
crossed	0.9479166666666665
worm	0.9443478260869567
# Find the number of frog-shaped robots.	0.9407665505226479
slabbe	0.9371727748691101
\d	0.9335664335664338
information	0.9299474605954465
Back	0.9263157894736844
|S_	0.9226713532513182
python	0.9190140845070425
block	0.9153439153439153
code	0.9116607773851588
AT	0.9079646017699115
meaning	0.9042553191489362
permutation	0.9005328596802844
any	0.8967971530249113
a_j	0.893048128342246
d	0.8892857142857142
component	0.8855098389982112
L	0.881720430107527
yN	0.8779174147217237
xN	0.8741007194244603
upper	0.8702702702702703
cells	0.8664259927797833
radians	0.8625678119349005
sixth	0.8586956521739131
average	0.85480943738657
special	0.8509090909090911
time	0.8469945355191255
pipes	0.8430656934306571
ACDEFGHIKLMNPQRSTVWY	0.8391224862888484
plot	0.8351648351648353
q_i	0.8311926605504589
max_possible_time_constraint	0.8272058823529411
width	0.8232044198895028
area	0.8191881918819188
islands	0.8151571164510165
affect	0.8111111111111109
frontmost	0.8070500927643787
case	0.8029739776951672
# Draw the grid squares	0.7988826815642458
54	0.794776119402985
52	0.7906542056074768
Two	0.7865168539325844
shredded	0.7823639774859288
unit	0.7781954887218046
system	0.7740112994350281
lists	0.7698113207547168
ball	0.7655954631379962
TypeError	0.7613636363636362
# Check if points is a list of tuples	0.7571157495256169
IDs	0.752851711026616
Society	0.7485714285714287
Length	0.7442748091603053
has	0.7399617590822181
city	0.735632183908046
starting	0.7312859884836853
horses	0.726923076923077
zero	0.7225433526011562
ends	0.718146718146718
Friday	0.7137330754352029
Character	0.7093023255813953
simple_or_compound	0.7048543689320388
c1	0.7003891050583659
37	0.6959064327485378
35	0.69140625
34	0.6868884540117417
33	0.6823529411764704
32	0.6777996070726915
31	0.673228346456693
30	0.668639053254438
29	0.6640316205533598
28	0.6594059405940595
27	0.6547619047619047
26	0.6500994035785288
other	0.645418326693227
≤ t	0.6407185628742513
top	0.6360000000000001
x4	0.6312625250501003
y4	0.6265060240963853
point	0.6217303822937628
consisting	0.6061320754716981
factor	0.6044864226682409
c_c	0.6028368794326242
i_c_q	0.6011834319526628
i_q	0.5995260663507109
contrib	0.5978647686832741
lpha	0.5961995249406176
\a	0.5945303210463733
sum_	0.5928571428571427
form	0.5911799761620977
formula	0.5894988066825775
N_min	0.5878136200716846
queries	0.5861244019138756
simple	0.5844311377245508
# Compute the number of elements in B	0.5827338129496402
whose	0.581032412965186
remaining	0.5793269230769231
0^9	0.5776173285198556
replace a b u	0.5759036144578313
replace a b s	0.5741857659831122
e s	0.5724637681159421
Standard	0.5707376058041111
1004	0.5690072639225181
1003	0.5672727272727274
1002	0.5655339805825244
1001	0.5637910085054678
handle	0.562043795620438
] ≤	0.5602923264311814
 A[	0.5585365853658537
 ≤ 	0.5567765567765568
M ≤	0.5550122249388754
TfidfVectorizer	0.5532435740514077
feature_extraction	0.5514705882352942
CountVectorizer	0.5496932515337423
conll2000	0.547911547911548
stem	0.5461254612546125
corpus	0.5443349753694582
side	0.5425400739827373
indicates	0.5407407407407407
Reversi	0.5389369592089
W	0.5371287128712872
degree	0.5353159851301115
v1	0.533498759305211
bottom	0.5316770186335404
always	0.5298507462686568
traced	0.5280199252801991
inclusive	0.5261845386533666
sum_of_second_largest	0.5243445692883895
will	0.5225
false	0.5206508135168961
true	0.518796992481203
# If there are piles left, return -1	0.5169385194479297
else	0.5150753768844221
grid_columns	0.5132075471698114
5.	0.5113350125944585
4.	0.5094577553593946
3.	0.5075757575757576
2.	0.5056890012642226
40000	0.5037974683544304
30000	0.5019011406844107
20000	0.5
i_i	0.4980940279542567
I_i	0.4961832061068703
H_i	0.49426751592356677
G_i	0.49234693877551017
F_i	0.49042145593869724
E_i	0.48849104859335046
C_i	0.48655569782330343
t (	0.48461538461538467
 gi	0.4826700898587932
friend	0.480719794344473
after	0.4787644787644787
frog_positions	0.4768041237113403
distance	0.47483870967741937
edge_lengths	0.4728682170542635
# Create a list of tuples of vertices and edge lengths.	0.4708926261319535
strip	0.4689119170984455
load_iris	0.4669260700389104
generate_grid	0.464935064935065
o	0.46293888166449926
black	0.4609375
123	0.4589308996088657
max_sequence_length	0.4569190600522193
member1	0.45490196078431366
group	0.45287958115183247
membership	0.4508519003931848
names	0.44881889763779537
Back one turn	0.44678055190538757
_	0.4447368421052631
text_util	0.44268774703557323
srxraylib	0.44063324538258586
Point	0.4385733157199472
Force	0.4365079365079365
x_i	0.43443708609271514
pylayers_util	0.43236074270557023
indices	0.43027888446215146
Explanation	0.42819148936170204
bac	0.42609853528628494
give	0.42399999999999993
would	0.42189586114819755
ABC	0.4197860962566844
distinct	0.4176706827309238
Optional	0.41554959785522794
required	0.4134228187919462
game	0.41129032258064524
corner	0.40915208613728127
A must be <= 10^6	0.40700808625336937
A must contain at most 10 elements	0.40485829959514175
B_1	0.4027027027027028
B_2	0.40054127198917455
corresponding	0.39837398373983746
s_1	0.39620081411126185
t0	0.3940217391304348
inside	0.3922261484098939
s0	0.3918367346938776
formed	0.3905882352941177
deprecated	0.3896457765667576
xi	0.38895417156286727
decorators	0.3874488403819918
yi	0.38732394366197176
card	0.3856975381008205
StructuredGrid	0.38524590163934436
ax	0.3840749414519906
split	0.38303693570451447
factorize_quadratic	0.38245614035087727
N must be less than 10	0.3808411214953271
sum_of_f_over_pairs	0.3808219178082193
# Find the largest height and width of the integral rectangle	0.3792298716452742
Returns	0.37860082304526754
# Find the smallest integral rectangle	0.3776223776223777
A_	0.37637362637362637
integral_rectangles	0.3760186263096623
# Find the smallest height and width of the dataset	0.37441860465116283
y2j	0.37414030261347997
# Find the width of the dataset	0.372822299651568
z3i	0.3719008264462811
# Find the integral rectangle	0.37122969837587005
y1i	0.3696551724137931
≤ q	0.3696407879490151
bot	0.3680555555555556
x3i	0.36740331491712697
om.	0.36647398843930645
plotutil	0.36514522821576767
el	0.36489607390300227
ased.	0.3633217993079585
max_x	0.3628808864265929
≤ f	0.36175115207373265
stones	0.36061026352288494
il	0.3601841196777906
ed.	0.35862068965517246
occurrence	0.3583333333333334
n_left	0.3570608495981631
Invalid Ferris wheel age.	0.35605006954102913
ibsfuncs	0.3555045871559632
# NOQA	0.35395189003436434
N cannot be negative	0.35376044568245124
vt	0.3524027459954233
delay	0.35146443514644354
pygmin	0.35085714285714276
# Create a list of all the steps and turns	0.34931506849315075
keys	0.34916201117318435
180.0	0.34777651083238315
station	0.34685314685314683
# Calculate the distance to the east from the center of town.	0.34624145785877003
north_from_east	0.3447098976109215
railroad	0.34453781512605053
steps_and	0.34318181818181825
light	0.34221598877980375
longest	0.3416572077185016
subsequence	0.34013605442176864
move	0.3398876404494382
ibeis	0.3386183465458663
ways	0.33755274261603385
algo	0.33710407239818996
hots	0.3355932203389831
e g	0.3352112676056338
longest_common_subsequence	0.3340857787810383
obstructions	0.33286318758815225
# build test	0.33258173618940257
# Create	0.33108108108108114
sorted	0.3305084745762712
# If there are no elements in S, return 0	0.3295838020247468
Raccel	0.32814710042432815
# If there are elements in T, return 1	0.32808988764044944
# If there are no common elements in S, return 0	0.32659932659932656
Laccel	0.32577903682719556
The number of elements must be at least 1.	0.3251121076233183
several	0.3236282194848825
seventh	0.32340425531914896
table	0.3221476510067114
# Check if the number of distinct positive integers are the same	0.3210227272727273
st	0.32067039106145256
sat	0.3191964285714286
compute	0.3186344238975818
Sundaysday	0.3177257525083612
sun	0.3162583518930957
every	0.3162393162393162
Sundaystime	0.31479421579532807
construct	0.3138373751783168
wednesday	0.31333333333333324
thursday	0.31187569367369594
total	0.3114285714285714
friday	0.310421286031042
 o	0.3090128755364807
saturday	0.308970099667774
sun-day	0.3075221238938053
house	0.3065902578796562
tickets	0.3060773480662984
best	0.304635761589404
5000	0.3041606886657102
0.0	0.30319735391400227
2.0	0.30176211453744495
d_i	0.3017241379310345
3.0	0.3003300330033003
month	0.29928057553956844
4.0	0.29890109890109895
5.0	0.2974753018660812
week	0.2968299711815563
deleteLast	0.29605263157894735
insert x	0.2946330777656079
_i	0.2943722943722944
Insert	0.29321663019693656
Constraint	0.29190751445086716
into	0.2918032786885245
front	0.29039301310043664
Type	0.2894356005788712
delete x	0.28898582333696843
≤ Z	0.2875816993464053
Subsequent	0.28695652173913033
≤ C	0.2861806311207835
0^6	0.2847826086956522
respectively	0.2844702467343976
cubes	0.28338762214983704
grade1_ids	0.28199566160520617
height	0.28197674418604657
grade2_ids	0.2806067172264355
series	0.2794759825327511
grade3_ids	0.27922077922077926
So	0.2778378378378379
piece	0.27696793002915454
points must be a list of tuples	0.2764578833693305
# Check if points are a list of tuples	0.27508090614886727
inner	0.27445255474452557
# Check if the array is empty	0.2737068965517242
# Check if the permutation is empty	0.2723358449946178
def	0.27192982456140347
# Check if the piece is empty	0.2709677419354839
# Check if the score is empty	0.2696025778732545
S cannot be less than 1	0.26939970717423134
boolean	0.26824034334763946
arranged	0.26688102893890675
K cannot be less than 1	0.2668621700879765
dominoes_arrangement	0.26552462526766596
rectangular	0.26431718061674014
environ	0.2641711229946524
tests	0.2628205128205128
constraint	0.2617647058823529
boxes	0.2614727854855923
distribute	0.2601279317697227
pygraphviz	0.2592047128129602
computations	0.2587859424920127
next	0.2574468085106383
V	0.2566371681415929
contain	0.2561105207226355
m ≤	0.2547770700636942
# check the inputs	0.25406203840472674
oblem_number ≤	0.2534464475079534
M).	0.2521186440677967
numbers	0.25147928994082847
time_elapsed	0.2507936507936508
Time	0.2494714587737843
segments	0.24888888888888894
elapsed	0.24815205913410776
beginning	0.24683544303797467
being	0.24629080118694358
time_team_number	0.24552160168598536
me_team_number ≤	0.24421052631578943
wrapper	0.24368499257057952
time_problem_number	0.2429022082018928
me_problem_number ≤	0.24159663865546221
M-1	0.2410714285714286
dictionaries	0.24029380902413422
team	0.23899371069182385
Team	0.23845007451564837
rankings	0.23769633507853394
team_number	0.2364016736401673
problem	0.23582089552238816
� 2	0.23510971786833856
smallest	0.2338204592901878
Problem	0.23318385650224216
sphere	0.2325338894681961
them	0.23124999999999996
separated	0.2305389221556886
note	0.22996878251821018
This	0.2286902286902286
clean	0.2278860569715142
pychron.core.ui.dialogs.dialogs.messagebox	0.22741433021806845
pychron.core.ui.dialogs.messagebox_2	0.22614107883817436
tiles	0.22522522522522515
pychron.core.ui.dialogs.messagebox	0.22487046632124352
segment	0.22360248447204967
1551	0.22287968441814598
Usage	0.2225563909774435
1550	0.22236842105263155
represent	0.22233712512926584
1549	0.22185648452929563
1548	0.22134387351778662
calculate_polygon_area	0.22107438016528924
1547	0.22083058668424527
1546	0.22031662269129293
whether	0.21987951807228923
sheet	0.2198142414860682
1545	0.21980198019801978
1544	0.2192866578599736
1543	0.21877065432914744
prime	0.21855670103092772
1542	0.21825396825396826
DiscreteFactors	0.21773659827928527
Qn	0.21730175077239955
count_possible_sets_of	0.21721854304635757
indicating	0.2171945701357465
X3	0.21669980119284293
D2	0.21618037135278512
rational	0.21604938271604945
X2	0.21566025215660256
X1	0.21513944223107573
root	0.21479958890030826
X_i	0.21461794019933556
points must be a tuple	0.21450151057401823
count	0.21409574468085102
c_i	0.21357285429141715
sympy	0.21355236139630396
i_c	0.21304926764314247
ugettext_lazy	0.21252498334443704
ntheory	0.2123076923076923
translation	0.21199999999999997
coloring	0.2118003025718609
datetime	0.21147431621080726
sqrt	0.21106557377049184
ContentType	0.21094793057409877
contenttypes	0.21042084168336672
User	0.2098930481283422
N must be greater than 2 * K	0.20982599795291712
auth	0.20936454849498332
≤ B	0.209090909090909
smart_unicode	0.2088353413654619
N must be less than 10**9	0.20858895705521463
encoding	0.20830542531815133
db	0.20777479892761397
# check the output	0.2073544433094996
sale	0.20724346076458755
# K = 1	0.2067114093959731
≤ A	0.20637329286798178
# build test data	0.20617864338482206
# check the outputs	0.20612244897959187
compute_gcd_sum	0.20564516129032262
extmath	0.20511096166778753
2000	0.2048929663608563
pyalgotrade	0.20457604306864063
≤ c	0.20404040404040402
max_happiness_points() expects at least 2000 children.	0.20366598778004064
Z	0.20364741641337392
m o	0.20350404312668469
lue o	0.2029669588671612
max_happiness_points() expects at least 2 children.	0.20244150559511698
e v	0.20242914979757087
0 i	0.20189061444969614
≤ b	0.2013513513513514
max_happiness_points() expects at most {} children.	0.2012195121951219
nothing	0.2009132420091324
GCDs	0.20081135902636915
GCD	0.20027063599458728
max_happiness_points	0.19999999999999996
divisor	0.19972918077183477
using	0.19918699186991873
sub	0.19878296146044616
calculated	0.19864406779661015
do	0.19817073170731714
Smeke	0.19810040705563092
arrays	0.19756838905775087
Notes	0.19755600814663954
contest	0.1970108695652174
coins	0.1964649898028552
bridges	0.19635627530364363
img	0.1959183673469388
no	0.19541984732824424
skimage	0.1953710006807352
pgv	0.19514661274014156
successful	0.1948228882833788
was	0.19427402862985688
readwrite	0.19393939393939386
circle	0.1937244201909959
orders	0.19317406143344706
rw	0.19273461150353177
0h	0.19266055045871555
factorial	0.19262295081967218
divisors	0.19207108680792895
45	0.19153225806451624
Lengths of S and T must be equal.	0.19151846785225723
versioning	0.19096509240246407
only	0.19041095890410964
46	0.190332326283988
0g	0.18989280245022977
alphabets	0.18985606579849212
lowercase	0.18930041152263377
47	0.18913480885311862
unique	0.1887439945092656
30717986e-05	0.18818681318681318
48	0.1879396984924624
polygon	0.18762886597938144
0f	0.18711656441717794
# Compute the number of elements in A^T	0.18707015130673998
49	0.18674698795180733
# Compute the number of elements in A	0.18651066758430834
# Compute the number of matrices	0.18595041322314054
51	0.18555667001003018
C_14	0.18538938662991045
C_13	0.18482758620689654
53	0.18436873747494986
0e	0.18433179723502313
C_12	0.18426501035196685
C_11	0.18370165745856348
55	0.18318318318318316
C_10	0.18313752591568766
C_9	0.18257261410788383
C_8	0.18200692041522493
56	0.18199999999999994
0d	0.18153846153846165
C_7	0.18144044321329644
C_6	0.18087318087318083
57	0.1808191808191808
C_5	0.18030513176144247
C_4	0.17973629424011106
58	0.17964071856287434
C_3	0.1791666666666667
0c	0.17873651771956856
region	0.17859624739402358
59	0.17846460618145565
re 	0.17802503477051457
squ	0.17745302713987476
60	0.17729083665338652
s 	0.17688022284122562
ve	0.17630662020905918
61	0.17611940298507456
0b	0.17592592592592582
an 	0.17573221757322177
e are	0.17515701325889743
62	0.1749502982107356
N, 	0.17458100558659218
fill	0.17400419287211744
63	0.17378351539225423
Invalid decimal values	0.17342657342657342
0x	0.17310664605873272
replace a b r	0.1728481455563331
# Calculate the number of rows to draw	0.17261904761904767
count_animal_arrangements: N exceeds 10^9	0.17226890756302526
count_animal_arrangements: M must be at least 1	0.17168885774351783
operations	0.17145688800792858
count_animal_arrangements: N must be at least 1	0.17110799438990187
m +	0.17052631578947364
GRID	0.17029702970297023
route	0.1702786377708978
l +	0.1699438202247191
≤ l	0.16936050597329588
is_valid	0.16913946587537088
k +	0.16877637130801693
≤ k	0.16819141449683317
Snuke	0.16798418972332008
j +	0.1676056338028169
roads	0.16744186046511622
≤ j	0.16701902748414377
takes	0.16683119447186567
id.	0.16643159379407613
ws a	0.1658433309809456
travel	0.16568047337278102
 r	0.1652542372881356
me n	0.16466431095406364
destination	0.1645962732919255
K cannot be more than 10^6	0.16453201970443354
th t	0.16407355021216408
lor w	0.16348195329087045
count_strings_before_insertions	0.16338582677165348
nerate a	0.16288951841359778
g	0.16229624379872432
K_j	0.16224188790560468
Saturday	0.16174183514774487
� i	0.16170212765957448
location	0.1611071682044003
K_i_j	0.16110019646365425
pyutil	0.16051136363636365
K_j_i	0.15996074582924447
testutil	0.15991471215351816
substring	0.1593172119487909
Thursday	0.1588785046728971
depth	0.1588235294117648
contiguous	0.15871886120996437
user	0.1581196581196581
min_possible_time_constraint	0.157688540646425
ACL	0.15751960085531003
K must be positive	0.1569186875891584
≤ 2	0.15655577299412915
K must be non-negative	0.15631691648822266
Wednesday	0.15600624024961007
overwritten	0.1557142857142857
Assumption	0.15542521994134906
initial	0.15511079342387424
m_i	0.15450643776824036
planets	0.154296875
n_i	0.1539012168933429
en	0.1532951289398281
day	0.153170731707317
tuestime	0.15312499999999996
http	0.15268817204301077
References	0.1520803443328551
Color2	0.1520467836257311
a_N	0.1514716439339555
color1	0.1509250243427458
b_2	0.15086206896551724
